0	0	0	0
0.100000001	-19.11824226	0.100000001	28.78466034
0.200000003	-38.23648453	0.200000003	57.56932068
0.300000012	-57.3547287	0.300000012	86.35398102
0.400000006	-76.47296906	0.400000006	115.1386414
0.5	-95.59120941	0.5	143.9233093
0.600000024	-114.7094574	0.600000024	172.707962
0.699999988	-133.8276978	0.699999988	201.49263
0.800000012	-152.9459381	0.800000012	230.2772827
0.899999976	-172.0641785	0.899999976	259.0619507
1	-191.1824188	1	287.8466187
